"id","CE_20_3_high","CE_20_3_low","DG_34_2_high","DG_34_2_low","DG_36_2_high","DG_36_2_low","DG_36_3_high","DG_36_3_low","DG_36_4_high","DG_36_4_low","DGs_high","DGs_low","DTA_high","DTA_low","DTS_high","DTS_low","LPC_16_0_high","LPC_16_0_low","LPC_18_0_high","LPC_18_0_low","LPC_18_1_high","LPC_18_1_low","LPC_18_2_high","LPC_18_2_low","LPC_18_3_high","LPC_18_3_low","LPC_PC_309_high","LPC_PC_309_low","LPC_PC_387_high","LPC_PC_387_low","LPC_PC_high","LPC_PC_low","LPCs_high","LPCs_low","PC_16_0_9_0_CHO_high","PC_16_0_9_0_CHO_low","PC_32_0_high","PC_32_0_low","PC_32_1_high","PC_32_1_low","PC_32_2_high","PC_32_2_low","PC_33_2_high","PC_33_2_low","PC_34_1_high","PC_34_1_low","PC_34_2_high","PC_34_2_low","PC_34_3_high","PC_34_3_low","PC_34_4_high","PC_34_4_low","PC_35_1_high","PC_35_1_low","PC_35_2_high","PC_35_2_low","PC_35_3_high","PC_35_3_low","PC_36_2_high","PC_36_2_low","PC_36_3_A_high","PC_36_3_A_low","PC_36_3_B_high","PC_36_3_B_low","PC_36_4_A_high","PC_36_4_A_low","PC_36_4_C_high","PC_36_4_C_low","PC_36_5_A_high","PC_36_5_A_low","PC_36_5_B_high","PC_36_5_B_low","PC_37_3_high","PC_37_3_low","PC_38_2_high","PC_38_2_low","PC_38_3_K_high","PC_38_3_K_low","PC_38_5_A_high","PC_38_5_A_low","PC_p_34_2_PC_o_34_3_high","PC_p_34_2_PC_o_34_3_low","PC_p_36_3_PC_o_36_4_high","PC_p_36_3_PC_o_36_4_low","PC_p_36_4_PC_o_36_5_high","PC_p_36_4_PC_o_36_5_low","PC_TG_1670_high","PC_TG_1670_low","PC_TG_1671_high","PC_TG_1671_low","PC_TG_1680_high","PC_TG_1680_low","PC_TG_878_high","PC_TG_878_low","PC36_1_high","PC36_1_low","PCs_high","PCs_low","PE_34_2_high","PE_34_2_low","SM_d32_1_high","SM_d32_1_low","SM_d36_1_high","SM_d36_1_low","SMs_high","SMs_low","TG_46_0_high","TG_46_0_low","TG_46_3_high","TG_46_3_low","TG_48_0_high","TG_48_0_low","TG_48_1_high","TG_48_1_low","TG_48_2_high","TG_48_2_low","TG_48_3_high","TG_48_3_low","TG_50_0_high","TG_50_0_low","TG_50_1_high","TG_50_1_low","TG_50_2_high","TG_50_2_low","TG_50_3_high","TG_50_3_low","TG_50_4_high","TG_50_4_low","TG_50_5_high","TG_50_5_low","TG_52_0_high","TG_52_0_low","TG_52_1_high","TG_52_1_low","TG_52_2_high","TG_52_2_low","TG_52_3_high","TG_52_3_low","TG_52_4_high","TG_52_4_low","TG_52_5_high","TG_52_5_low","TG_52_6_high","TG_52_6_low","TG_54_1_high","TG_54_1_low","TG_54_2_high","TG_54_2_low","TG_54_3_high","TG_54_3_low","TG_54_4_high","TG_54_4_low","TG_54_5_high","TG_54_5_low","TG_54_6_high","TG_54_6_low","TG_54_8_high","TG_54_8_low","TG_56_4_high","TG_56_4_low","TGs_high","TGs_low"
"LANMLR17B086",NA,21754.5,NA,111958,NA,NA,NA,2144,NA,64055,0,178157,123,50.5,126,55.5,77068,66022,NA,13206,81876,71164.5,3123311,1643832,1074251,1414079.5,3.53036275563205,2.86533149726853,0.28672110413429,-0.55115756906983,-1.5243480279033,-1.23640853147477,4356506,3208304,NA,2186,29943,42105,15350,2691.5,25928,10548.5,160582,52581.5,215059,106157.5,4151839,1650504.5,2327966,1467857,27702,23031,NA,NA,72657,48204,43742,33306.5,361532,181625,272567,163478.5,270315,231788,1907100,1111153,NA,NA,2560375,2412242,19379,NA,13915,NA,16572,10138,6927,5986.5,13555,14596.5,NA,NA,18776,NA,NA,NA,7.24390475232239,2.16689511546779,6.40922424016971,2.00064447911323,6.12153474663081,1.57756961985243,8.80821102757709,4.11757410907064,16220,11729.5,12531781,7570180.5,322657,185569,NA,10508,3447,NA,3447,10508,NA,8848,NA,NA,9262,96051,8507,NA,18535,NA,NA,NA,4803,NA,20576,9557,115330,45789.5,122290,NA,NA,NA,189252,NA,9284,NA,5895,NA,51271,16715.5,90329,30230,NA,391762.5,NA,692769,27391,379644.5,NA,NA,11130,4405,22031,8006.5,87005,101623,195027,137092,NA,635481.5,NA,1651367.5,NA,NA,987918,4209342.5
"LANMLR17B092",NA,8663,NA,107579,NA,NA,NA,3170,NA,67616,NA,178365,NA,56,NA,56,NA,51327,NA,8376,NA,130202,NA,3909543,NA,1185866,NA,3.77527057836784,NA,0.438711222772404,NA,-0.484308883709699,NA,5285314,NA,12155,NA,82837,NA,4473,NA,9458,NA,41722,NA,152256,NA,NA,NA,1744862,NA,32180,NA,NA,NA,33468,NA,26157,NA,95823,NA,287185,NA,285533,NA,1673744,NA,NA,NA,2884435,NA,NA,NA,NA,NA,7615,NA,9070,NA,10735,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77334486818962,NA,3.71331081287266,NA,NA,NA,13459,NA,7393708,NA,176053,NA,9853,NA,NA,NA,9853,NA,4787,NA,NA,NA,1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,30488,NA,15971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47253,NA,29357,NA,157163,NA,215788,NA,127606,NA,NA,NA,3481,NA,28468,NA,32355,NA,82558,NA,406664,NA,963922,NA,NA,NA,2147579
"LANMLR17B093",NA,5947,19757,114150.5,NA,10922,NA,5832,3947,58859.6666666667,23704,144432.666666667,125,50,127,56,73848,73136.6666666667,15065,15093,93315,38622,2632916,1253363,347439,1279912.33333333,4.70652156625637,1.51860131893485,0.809598036909824,-1.21784701455493,-1.36797207810099,-2.26654670776173,3162583,2660127,17569,17895.3333333333,18875,61279.6666666667,3097,8259.66666666667,5175,22488,23932,53190.6666666667,60751,325881,2721223,2288088.66666667,1614006,1891978.33333333,14164,29002.6666666667,NA,9104,48506,74579.6666666667,33050,51008,80192,392000.666666667,165268,352489.333333333,100840,385057,1714699,1250954,NA,20037,1502186,2534122.33333333,NA,NA,NA,18763,3321,17035.6666666667,NA,20119,9961,16794.6666666667,NA,NA,26049,NA,NA,76132,3.17355163781117,2.54606897798198,2.41994239154465,2.53693495445286,2.5072517962345,2.36780908701189,9.45509873762383,6.43987653719936,3688,23020.6666666667,8162864,9826863.33333333,94970,325262,4470,9614,NA,NA,4470,6409.33333333333,NA,5165,3315,NA,3877,23618,NA,12296,NA,NA,1438,NA,NA,11482,2969,132785.666666667,45431,122431.666666667,37528,41402,4961,11166,18435,15053,NA,NA,NA,74828,16430,218082.666666667,23649,265186.333333333,243851,550488,439341,734773.333333333,301599,255302,NA,23838,NA,47876.3333333333,4429,127834.666666667,28202,278998.666666667,66012,259166,NA,753615.5,NA,1414894,4499,10144,1245966,4447295.33333333
"LANMLR17B094",NA,4973,17157,81675,NA,NA,NA,3815,11329,44399,9495.33333333333,129889,120,47,123.666666666667,53,98436,59194,10926,7644,106564,86735,3773428.66666667,1429881,1204638.33333333,1421590,4.64181752518899,2.00045309490684,0.905021424432948,-0.933799921976027,-1.05201300329701,-1.48115022117678,5186709,3005044,4890,12372,69108.6666666667,69821,16954,6656,15373,16269,18768.5,47670,208703.666666667,227955,3529385.66666667,1431152,1773430,1430143,19744,24924,NA,NA,45625,68174,29709,39610,177421.666666667,240927,263292.333333333,313987,146684,357358,1907238.66666667,1340331,NA,NA,1948856.33333333,2731503,19152.5,NA,22664,NA,9639.66666666667,12819,6616,9887,12319.6666666667,7660,NA,NA,26147,NA,NA,NA,8.76684178706139,2.19180891390794,7.75561734270764,2.19079141703565,7.87258687755966,2.09722133162504,9.31996202903447,3.96145497100101,27558.6666666667,16688,10246063,8389218,245738.333333333,377984,2885,15689,58082,NA,40644.6666666667,15689,NA,7264,472,NA,27019.3333333333,91869,4903,NA,3151,NA,367,NA,37958.5,NA,44454.6666666667,17736,73240.6666666667,28841,36375.6666666667,NA,242,NA,16163.6666666667,NA,43537,NA,21490,NA,36832.3333333333,19542,39040.6666666667,26570,2158,276773,3722,501373,18530,313246,NA,NA,14595.5,10347,27726.6666666667,10515,69985,55938,122228.5,92486,NA,535860,NA,1507823,58,NA,556950.666666667,3496183
"LANMLR17B098",NA,6116.5,11869,144615.5,NA,NA,NA,4767.5,5278,87994.5,8573.5,237377.5,118.5,48,121,52.5,192390.5,73680.5,17454,10642.5,101624,53959,6537564.5,1540206,2019311.5,896222.5,7.24697395252126,2.11596683516058,4.36792362842315,-0.805607120122967,1.96924550748152,-1.70866427050241,8859617.5,2574710.5,34447,3867,53176,48391.5,21445.5,7688,9500,15416.5,135016.5,31437.5,88468.5,182007.5,1925421.5,1634275.5,1178632,1451374.5,13831,27942,NA,NA,40623,55416,54251,44287,130087.5,311499,103693,245460,105581,361895,794993.5,1228826,NA,10220,951154.5,2676423.5,16036,NA,29512,NA,13751.5,12853.5,3653,10459,13143,15773,NA,NA,41203,NA,NA,NA,4.33241074712751,2.56516240888354,3.38559434131247,2.39714702823479,3.29065122387067,2.15587992276114,5.07699132203168,5.40915313070432,11699.5,20077,5689208,8370402,154871.5,397843,6263,6784.5,9638,NA,7950.5,6784.5,NA,8081.5,7577,NA,17791,45977.5,21318,NA,18634,NA,6263,NA,12161,NA,26727,9169.5,75591.5,33616.5,58149,NA,3416,NA,24089,NA,17399,NA,12641,NA,41761.5,16691.5,45460,32378,18417,376525.5,18680,588652.5,34809,275679.5,NA,NA,16408,4471.5,27389,11678.5,48523,93834,96506,129447.5,NA,701415.5,NA,1465733.5,NA,NA,573253,3793352.5
"LANMLR17B099",NA,15653,NA,137267,NA,NA,NA,9276.5,NA,86791.5,0,233335,130.333333333333,51.5,129.333333333333,53.5,103413.333333333,42454.5,NA,5813.5,140177,37301.5,3548163,1211351,726572.666666667,433902.5,4.05887317885108,1.79194215809154,0.582644395481021,-1.33886388441105,-1.49256379604224,-2.51669984217731,4518326,1730823,NA,19314.5,31247.6666666667,36066.5,13435,8458.5,13067.3333333333,18466.5,83466.5,59254.5,241244.666666667,312186.5,4159295.66666667,1645813.5,1923229.66666667,1591290,30463.3333333333,37084.5,NA,NA,71348,54612.5,78234,30177.5,321647,423114,382909.666666667,447021,209812,367641,2411484.66666667,1588965.5,NA,14691,2314886,3041647,18225,NA,26420.6666666667,NA,12582.6666666667,13335.5,7087,16597,17060.3333333333,15383.5,NA,NA,34560,NA,NA,NA,7.82070913692506,3.41291993707391,6.65390176824074,3.3630571509745,7.03160696056049,3.36124276310111,8.1449779610537,5.18739472402432,24790.3333333333,27670.5,12373884.6666667,9733775,261262,278322,NA,9498.5,34979,NA,34979,9498.5,NA,11257,NA,NA,21716,78291,11890.6666666667,NA,10447,NA,NA,NA,22861,NA,29297.6666666667,11866.5,62715.3333333333,25827,61070,NA,NA,NA,38198.6666666667,NA,35051.3333333333,NA,11479.6666666667,NA,59289.3333333333,14963.5,61125.6666666667,29427.5,NA,319207,NA,380936,33363.6666666667,154499,NA,NA,16399,3800,55028.3333333333,7329,158368.666666667,91372.5,250712,182934,NA,860991.5,NA,1210835,NA,NA,855443.333333333,3383536.5
"LANMLR17B100",NA,13410.5,NA,96817.5,NA,3464,NA,3558.66666666667,NA,55497.6666666667,0,124756,NA,50.6666666666667,134.5,56,119382.5,122540,NA,12686.6666666667,6449,13908,153442.5,500251.333333333,46731.5,320187,-1.10444109009808,-1.01449223837591,-4.83570524871406,-3.52400102387394,-5.89729361912107,-4.13089738965699,326005.5,969573,NA,14550,49104.5,87798,22760,11087.6666666667,26729,19907.6666666667,74117.5,57229.6666666667,372415,448912.333333333,5398023,2802411.33333333,2769315.5,2053311.66666667,44291,42300.6666666667,NA,8189,63357,69335.6666666667,39387,45054,379188,630938.333333333,437071.5,458754.333333333,293579.5,477563.333333333,2634570,1470240.66666667,NA,21395,3895675.5,2718572.33333333,20297,42715,28626.5,16163,14800,10081.3333333333,10252.5,25299.5,25570,22289.3333333333,NA,NA,10341,NA,NA,34856,8.93967640972737,2.61155385503713,7.97157958864141,2.60445536782626,7.89958451534324,2.59455389681927,10.5409596748753,6.87001076978492,16998,33305,16609471,11498310.6666667,478410,454297,1453,7608.5,7250,NA,7976.5,5072.33333333333,NA,7013.5,NA,NA,4144,18300.3333333333,5932.5,11132,3073,NA,NA,NA,15180,8809,106565.5,71105.6666666667,72331,142598.666666667,14345,150522,NA,9648,7356,9036,4963,NA,44640,12014,104687,196804.666666667,18427,225354.333333333,NA,575881.666666667,NA,749844.333333333,11041,210769,NA,8660,36222.5,68915.3333333333,86230,155428,242515,424122,NA,315097,NA,777422,NA,1187549,NA,20460,777652.5,4475381.33333333
"LANMLR17B103",NA,6263,43386,85875.5,NA,NA,NA,3728.5,26637,66654.5,70023,104172.333333333,134,52,132.5,56,57980.5,59997,25463,10754.5,73981,178798,1000963.5,2028732,369379.5,968770.333333333,2.75045094513302,2.48906767014855,-0.014667674319807,-0.199548186185643,-2.10652937400778,-1.57857943605919,1527767.5,3243467,12765,5442.5,15965,40291,41410.5,4080.66666666667,34190.5,8702.66666666667,60794,37942.3333333333,223389.5,412811.666666667,1854622.5,2610451.33333333,750984.5,1696904.66666667,31414.5,22753.3333333333,NA,NA,58447,55391.6666666667,51879,42903,105024.5,367635.333333333,260984.5,437879,113634.5,376719.666666667,917940,1261449.66666667,NA,14713,1045312.5,2292312,NA,18870,NA,12899,39221.5,14529,NA,13161.3333333333,21255,11845.3333333333,NA,NA,34384,1038,NA,NA,1.39039930088791,3.89819297120618,-0.179767499201056,3.33620428314229,0.378753112487929,2.92574314738916,6.42166395861129,8.01830821317611,41346.5,50183.6666666667,5665636,9727232,122579,329616,25434.5,8234.66666666667,NA,5366,25434.5,10023.3333333333,NA,3366.5,23085.5,NA,55013,24094,NA,5192,NA,3934,19496.5,NA,NA,279276,65630,69272.6666666667,174856.5,48722,185574.5,5910,25841,NA,40207,5163,NA,145842,NA,492415,88527,183453.666666667,220635.5,32282.3333333333,1016332.5,286977,1641182,434506.5,845782,196442,NA,NA,NA,90471,116339.5,122396.666666667,135213,181283,346271,198309,NA,546894,NA,960193,58287,NA,5058273.5,2881158.66666667
"LANMLR17B108",NA,18662,25398,131955.5,NA,NA,NA,5654.5,22829,76245.5,16075.6666666667,213855.5,131.666666666667,54,133.333333333333,56,157279.666666667,86908,12281,8008.5,73177.6666666667,38469.5,1682110.33333333,1068939.5,379879,780767,2.75690264417522,1.26930763475669,-0.636574142606749,-1.63011568594936,-2.4876924031985,-2.55890701883547,2296540.33333333,1983092.5,9962,8606.5,33611.3333333333,66487,9546,12692.5,19379.3333333333,25748.5,46467.6666666667,92139.5,240097.333333333,364171.5,3933649,1648852,2220770.66666667,1637137.5,23221.3333333333,33497.5,NA,NA,75033.3333333333,80064.5,72784.6666666667,50483.5,264043.333333333,395990,359987.333333333,423508.5,281894.666666667,399374.5,2136667.33333333,1435213.5,NA,12565,2354484.33333333,2979403,20361,NA,44697,NA,12717,13224.5,12624,16995.5,13377.6666666667,14354,NA,NA,28679.3333333333,NA,NA,NA,6.37055093765758,2.90843758628522,5.42205284555809,2.89794416778393,5.40955382598365,2.68343115704825,9.32004079283347,5.09131204647239,15059.6666666667,24783,12181520.3333333,9704226.5,187693,241783.5,5916,8428.5,10036,NA,10634.6666666667,8428.5,NA,3784,10237,NA,7378.66666666667,52161.5,8487,NA,9300.5,NA,8845,NA,9088,NA,80399,8124,170238,32274,38557.3333333333,NA,14728,NA,25361,NA,6212,NA,33318.5,NA,55277.6666666667,16149,88123.3333333333,28726,596450,306038.5,861926,432303,143366,227291.5,NA,NA,10622.5,2929,34477,6972.5,117254,84601,346504,121878,NA,638825,NA,1235024.5,9552,NA,1543366.33333333,3197081.5
"LANMLR17B109",NA,19711.5,15403,132325.5,NA,NA,NA,4551.5,2992.5,88132.5,12263.6666666667,225009.5,132.666666666667,54,132.333333333333,55,83745.6666666667,92989.5,15418.5,11437.5,55376.3333333333,82664,1780825.33333333,1015415.5,541372,854434.5,3.10327256325341,1.50356441170397,-0.45100667076872,-1.70456172761999,-2.32447920046013,-2.56510722065737,2471598.33333333,2056941,2785,21135.5,27643.6666666667,80534,8812,12322.5,11699.6666666667,18892.5,33593.3333333333,45873.5,120943,525115,3588212,1505383,2515344.33333333,1493244.5,31146.6666666667,34510,NA,NA,40004,75066,42504,39340,131473,524006,151075.333333333,486134,176439,313646.5,1502780.33333333,1331055.5,NA,21836,2037933.66666667,2867681.5,14985,NA,19540,NA,8055.33333333333,14322.5,9176,35494.5,10449.3333333333,15071,NA,NA,14200.3333333333,NA,NA,NA,5.0361199104944,3.14239374717582,4.52141313796302,3.13063621302125,3.78229761316972,2.95550365057369,10.0272839137431,3.53242890121311,7870.66666666667,37519.5,10468732.6666667,9449746,149650.666666667,131603.5,12834.6666666667,6422.5,9149,NA,15884.3333333333,6422.5,NA,11376.5,1305.5,NA,4444.33333333333,138867.5,2741,NA,4502,NA,3207,NA,11199,NA,40780,13832,96072,51201.5,60232.6666666667,NA,1835,NA,9418.66666666667,NA,2934,NA,26089,NA,30245.6666666667,20168.5,25205,50038,337815,345608.5,645434,404453,335682,192000,NA,NA,11573,9128,15664.6666666667,18194.5,39266.3333333333,122076.5,66636,212480,NA,741333.5,NA,1217385,3216,NA,1382989.66666667,3548143
"LANMLR17B110",18609,2134,69223,65890,NA,NA,3231,2586,90695,53898,81574.5,122374,135,49,136.5,55,108959.5,32328,48105,3906,109902.5,33877,2854514,1443358,745994,288979,3.34249682391037,3.16119052129306,-0.402217866087853,-1.49550177753061,-1.74501736987893,-2.75761520487745,3843422.5,1802448,21551,8569,49266,50493,9803.5,4449,19420,13578,114706,44776,162222.5,160147,3545151,2527013,1839304,2046790,32093.5,19643,NA,NA,77641.5,63646,67406.5,21267,273343.5,188295,301974,385084,233692,161347,2263781,2394287,NA,2897,3341198,4069724,12929,NA,16651,NA,15142,2505,5788.5,13847,18097.5,11192,NA,NA,24298,NA,NA,NA,7.57277271606822,5.36091400699789,4.92979230366599,5.05684401078014,5.23987081051195,5.28307701745987,9.62010425666964,7.00727399213999,15404,21566,10635170,12189549,446927.5,211958,29936,3158,8614,NA,19275,3158,8803,1968,NA,NA,4077,19643,6345,NA,8909,NA,NA,NA,1979,NA,10080,2447,31256,4829,35314,NA,NA,NA,83643,NA,9492,NA,4365,NA,19158,2320,36683.5,10209,192009,86722,283719,97174,104504,61491,NA,NA,3955.5,1172,15056,4169,55152.5,29729,144311.5,69459,240684,327093,505393,358082,NA,NA,1114561.5,1076507
"LANMLR17B111",NA,15079,24614.5,132353,NA,NA,NA,5321.66666666667,17639.5,102097,42254,239771.666666667,137,51.6666666666667,139,53,75809,54914.6666666667,9549.5,10335,121597.5,92963.6666666667,2153363,1375890.66666667,287566.5,773388.333333333,4.95093190260301,2.12334665311934,0.392124907658863,-1.08982637654354,-1.70632746604992,-1.99160881233108,2647885.5,2307492.33333333,14904,12054.6666666667,19311,44071,5162,6397,15273,20764.3333333333,286546.5,55165,105074,308217.666666667,2569585.5,1526092.5,1244853.5,1563878.33333333,17220.5,22344,NA,NA,53627.5,59602,20023,36022.3333333333,117341.5,433754,235379,390847.666666667,77479.5,331322.333333333,2155793.5,1546751.66666667,NA,14293,1636349,3018108,NA,NA,NA,NA,9412.5,13822,NA,14082.3333333333,9773,15408,NA,NA,34979,NA,NA,NA,4.11759468303292,3.42765599336211,3.11627429007719,3.66757508002531,3.896800695685,3.66928391023485,8.2283766396821,5.15137060664312,9008,28808,8628087.5,8914771.66666667,102874.5,209463,24505.5,6479,NA,NA,24505.5,6479,NA,7224.33333333333,11003.5,NA,8287,31830.6666666667,NA,NA,NA,NA,8564.5,NA,NA,NA,10741.5,91235,25229.5,52470.3333333333,24026.5,NA,11101.5,NA,19291.5,NA,NA,NA,NA,NA,18730,112687,28497.5,134656,244570.5,340386.333333333,285950.5,348730.666666667,145059.5,122583.333333333,NA,NA,NA,15328.3333333333,17615,44777.3333333333,33091,168386.666666667,132235.5,218173.666666667,NA,845422.666666667,NA,1193059.66666667,5561,NA,1029556,3726952
"LANMLR17B112",NA,14893.6666666667,4489,108418.666666667,NA,NA,NA,7408.33333333333,3287,81475,3888,197302,123,53.5,122.5,52,129274.5,41020.6666666667,42179,7950,55807.5,33231.3333333333,2764863.5,1239595.33333333,993182,635861.666666667,3.1462174865258,1.49460710753154,0.171727436258571,-1.13396709387013,-1.34691511245529,-2.25604758794141,3964217,1957659,4549,7962,49027.5,36810.3333333333,13708,8254.66666666667,9156,18730.6666666667,62669,82706.3333333333,149914.5,296413.333333333,2804770,1532816.33333333,2068353.5,1489445.33333333,25085.5,24917.6666666667,NA,NA,59161.5,81917,65414.5,48029.6666666667,170317.5,505802,232673,472676.333333333,315989.5,442200,1798829.5,1490875.66666667,NA,14969.5,2477673,2704690.33333333,28619,NA,35380,NA,10399.5,13245.3333333333,11511,21975.6666666667,25902,17999.3333333333,NA,NA,27334,NA,NA,NA,4.88332638518142,3.42277275036525,4.56402289159723,3.38646977350413,4.26490744963402,3.38930991858349,6.99436418252186,4.17350679813983,22362.5,34145,10406407.5,9307447.66666667,207335.5,552766.666666667,17962,6870,55997,NA,36979.5,6870,NA,10351.6666666667,1518,NA,47955.5,105072,9280,NA,7180,NA,1786,NA,81467,NA,8948,73086,37780,68318,30015.5,NA,2172,NA,8261,NA,104672,NA,4612,NA,21619.5,130353.666666667,34464,152967.666666667,54533,268102.666666667,152856,291035.333333333,126682,139186.333333333,NA,NA,9758,27105.3333333333,12617.5,73512.3333333333,43834.5,225345.333333333,117433,168348.666666667,NA,598758.666666667,NA,1029715.33333333,2354,NA,705704.5,3361259
"LANMLR17B113",NA,18395.3333333333,8861,148996.333333333,NA,NA,NA,4992.33333333333,6301,75216.6666666667,7581,229205.333333333,120.5,45.6666666666667,123,49.6666666666667,81258,54398.3333333333,8511,8567,114298.5,50473,4116245.5,1343197,1306017,819711,5.10955198951802,2.29159374774025,1.20388391982685,-1.10430142397013,-0.657393733172009,-2.03373620931523,5622074.5,2276346.33333333,2688,12818.6666666667,23123.5,60711.3333333333,6037.5,6433.33333333333,13506.5,11435.3333333333,18451.5,76628,119610,193597.666666667,3159904.5,1695553.33333333,1472085,1578026.33333333,18810,23117.6666666667,NA,NA,42513.5,66631.6666666667,29540,38406,162846.5,271124.666666667,202817,251501.666666667,119185.5,275453,1631702,1307343.66666667,NA,14043,1726073.5,2833239,13444,NA,19977,NA,10450,13396.6666666667,2859,9906.66666666667,10285.5,13177.3333333333,NA,NA,21500.5,NA,NA,NA,6.17245309985883,2.49051366030373,5.10309340383011,2.37658873439969,5.2260573685835,2.07901328844635,9.83777235723946,4.67933067187184,8102,16405.6666666667,8807926.5,8743183,158797.5,183398.333333333,4388.5,12058,10709,NA,9743,12058,NA,8310.66666666667,1995,NA,4060.5,92138.3333333333,9466,NA,6144,NA,847,NA,14626,NA,35413,13404,35811,47450.6666666667,47697.5,NA,1635,NA,10979,NA,6154,NA,35585,NA,49485.5,22007,20525.5,35933.3333333333,166128,411902.333333333,330958,617627,112411.5,322377.666666667,NA,NA,23779,6725.66666666667,62090,14034.3333333333,168794,115227.333333333,40217,145329,NA,663416.666666667,NA,1380869.66666667,2540,NA,867304.5,3896753.66666667
"LANMLR17B115",NA,22684.5,6010,120700,NA,NA,NA,6158,3357,75498.5,4683.5,202356.5,130.5,49.5,129,52.5,99134.5,54582.5,20743,6127.5,45054.5,97943,1197981,1386231.5,258721,706438,2.73913439829808,2.5655124680617,-1.03760521997302,-0.930572677828545,-2.95382556986423,-1.9526967824869,1611262.5,2251322.5,10718,8237.5,122352.5,76368.5,30606.5,7907.5,27531,17427,213247.5,69386,203230,293246.5,3955856,1565668,2351548,1345914,17972.5,37040.5,NA,NA,71712,67759.5,67593.5,42400.5,185787.5,257796,256718,436851.5,180448,280960,2361723,1405464,NA,13367.5,2500144.5,2619624.5,17824,NA,17457,NA,10194,8719,9859,15594.5,19695,15501,NA,NA,75630,NA,NA,NA,6.35940289109542,3.23276947423457,5.62275035357334,3.00043578957312,5.61942162138187,3.07581243541432,7.48144218094191,3.71347689760915,31040.5,21350.5,12679918.5,8585233.5,341260.5,426445,24194,8530,92652,NA,58423,8530,NA,10223,4951,NA,54411.5,120532,7283,NA,12755,NA,2503,NA,98007,NA,13912,23787,24361,26410.5,16618,NA,2221,NA,25951,NA,88377,NA,19864,NA,20668,24713.5,8864.5,39137,66325,365651,98294,429782,55105,170269,NA,NA,5415,4248.5,20918.5,17367,16492.5,116063.5,33592,273254,NA,1035045,NA,1226358.5,2564,NA,495173.5,3882841.5
"LANMLR17B116",NA,31995.6666666667,NA,123552,NA,NA,NA,8388.66666666667,NA,84054.6666666667,0,215995.333333333,111,45.5,113,55,152367,43193.6666666667,NA,7971.33333333333,45744,12903.3333333333,2841606,795457.333333333,922143,392984.666666667,3.8614807794873,0.651351742905959,-0.0983676845154789,-1.777830090757,-1.7741037335032,-2.8765220886704,3961860,1252510.33333333,NA,5779,25367,61251.6666666667,12086,8826.33333333333,16503,19232,30048,76079,172564,248316.333333333,4563947,1471697,1960185,1423945.33333333,31132,45110.3333333333,NA,NA,57435,73242,33061,47067.3333333333,283660,485525,322445,374603.666666667,195498,545430,2726885,1284138.33333333,NA,17734,3042114,2631725,8920,NA,16664,NA,18241,15136.3333333333,8713,22205.3333333333,14953,22190.3333333333,NA,NA,10149,NA,NA,NA,9.12361278549543,2.70742237721451,7.9043205680967,2.6618334562532,8.38058460668157,2.50640246785019,8.98614132127907,4.56608880157806,10873,22223,13550570,8867411.66666667,411853,597081.333333333,NA,8434.33333333333,2623,NA,2623,8434.33333333333,NA,12638.3333333333,NA,NA,9000,68102.6666666667,9585,NA,7220,NA,NA,NA,5138,NA,11068,71644,29689,62655.3333333333,16368,NA,NA,NA,8135,NA,9321,NA,4632,NA,16686,75139,23904,112313.666666667,NA,352731.333333333,NA,551566.666666667,8182,294440,NA,NA,4278,21537.3333333333,10568,42479.3333333333,31479,197608.666666667,73140,235402,NA,840770,NA,1481573,NA,NA,278393,4420601.33333333
"LANMLR17B118",NA,14982.5,5499,108407,NA,NA,NA,4930.5,2564,79768,8063,193105.5,140,51.5,139,53.5,70874,48868,9798,10831.5,65867,61020.5,2935920,1224143.5,963548,622196.5,4.40642780094004,1.50262672374801,0.668321850476596,-0.783537248785385,-1.01459655238654,-2.0775347802752,4046007,1967060,4977,7183,14158,45132,5572,6466.5,11560,20652,61091,78190,69707,386346,2484716,1415277.5,1651493,1293984.5,23083,27654,NA,NA,32847,67957,45112,32305,66496,492375,177277,503531,138445,450050,1500498,1140418,NA,21070,1847393,2063896,NA,NA,NA,NA,2036,17112.5,NA,16077.5,14251,13654,NA,NA,23589,NA,NA,NA,4.57182368142779,2.37940881662077,3.98251357314099,2.25545391674818,3.84418411447838,2.06185457735547,9.74281234735379,3.79802951749741,2782,40990.5,8174301,8088796.5,159051,363097.5,16155,8356,NA,NA,16155,8356,NA,9124,1645,NA,2900,111085.5,NA,NA,NA,NA,754,NA,NA,NA,1534,11183,12685,34814.5,5207,NA,2325,NA,1754,NA,NA,NA,NA,NA,2709,16962,3778,50219,46930,513064.5,109719,663257.5,104477,276744.5,NA,NA,NA,6065.5,1762,16592,2203,178187.5,8403,269541,NA,1074121,NA,1507344.5,1341,NA,310126,4738306
